candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_genuine,n_pairs_placebo,ic_genuine,ic_placebo
high52w,20,2024-05-10,268,67,True,True,,2024-03-14,143,143,-0.037603876650828705,-0.11840664782047025
high52w,20,2024-05-17,269,67,True,True,,2024-03-21,143,143,0.06447126085605685,0.14508983490625163
high52w,20,2024-05-24,270,67,True,True,,2024-03-28,143,143,0.025520264388105302,-0.018210888591432585
high52w,20,2024-06-03,271,67,True,True,,2024-04-05,143,143,-0.2244058601227207,-0.07957408508041323
high52w,20,2024-06-10,272,68,True,True,,2024-04-12,143,143,-0.017451508229999604,-0.12086739551528282
high52w,20,2024-06-17,273,68,True,True,,2024-04-19,143,143,-0.4331986767714543,-0.002661391762342565
high52w,20,2024-06-25,274,68,True,True,,2024-04-26,143,143,-0.10471150472809646,-0.09963555491744054
high52w,20,2024-07-02,275,68,True,True,,2024-05-03,143,143,-0.13449862330465964,0.045182181656963506
high52w,20,2024-07-10,276,69,True,True,,2024-05-10,143,143,-0.13875262014067768,0.08970192006276037
high52w,20,2024-07-17,277,69,True,True,,2024-05-17,143,143,0.22634856297697686,0.18267747824199776
high52w,20,2024-07-24,278,69,True,True,,2024-05-24,143,143,-0.08313530449387048,-0.15707178654445764
high52w,20,2024-07-31,279,69,True,True,,2024-06-03,143,143,0.12442298478690787,0.17957066869921523
high52w,20,2024-08-07,280,70,True,True,,2024-06-10,143,143,-0.11982090679273778,-0.05790205118852339
high52w,20,2024-08-14,281,70,True,True,,2024-06-17,143,143,0.11371593017435176,-0.1235198683223227
high52w,20,2024-08-21,282,70,True,True,,2024-06-25,143,143,0.13900526437470542,-0.019358188038504053
high52w,20,2024-08-28,283,70,True,True,,2024-07-02,143,143,-0.11545953810246196,-0.060035525932788214
high52w,20,2024-09-05,284,71,True,True,,2024-07-10,143,143,-0.25422549807530437,-0.01449383602229836
high52w,20,2024-09-12,285,71,True,True,,2024-07-17,143,143,-0.3781140164583214,-0.30221538644488877
high52w,20,2024-09-19,286,71,True,True,,2024-07-24,143,143,-0.014905115634397649,-0.13535343635976277
high52w,20,2024-09-26,287,71,True,True,,2024-07-31,143,143,0.0010472195798989761,-0.08035492884116624
high52w,20,2024-10-03,288,72,True,True,,2024-08-07,143,143,-0.08111503098553861,-0.091028103352047
high52w,20,2024-10-10,289,72,True,True,,2024-08-14,143,143,0.09147099779101951,-0.16135374016943244
high52w,20,2024-10-17,290,72,True,True,,2024-08-21,143,143,-0.08596225429354767,-0.14657624085802543
high52w,20,2024-10-24,291,72,True,True,,2024-08-28,143,143,0.11556217925509767,-0.19587399063354097
high52w,20,2024-10-31,292,73,True,True,,2024-09-05,143,143,0.0828642895440862,-0.19453398969708904
high52w,20,2024-11-07,293,73,True,True,,2024-09-12,143,143,0.2644504112756141,-0.010212752243915796
high52w,20,2024-11-14,294,73,True,True,,2024-09-19,143,143,0.03854030296255586,0.07741043926251683
high52w,20,2024-11-21,295,73,True,True,,2024-09-26,143,143,0.02169399102122558,0.1425409584263277
high52w,20,2024-11-29,296,74,True,True,,2024-10-03,143,143,0.07781894848168645,0.07151799933510648
high52w,20,2024-12-06,297,74,True,True,,2024-10-10,143,143,-0.14895927047904872,-0.028512093222695406
high52w,20,2024-12-13,298,74,True,True,,2024-10-17,143,143,-0.1713717601112344,0.14727693872365138
high52w,20,2024-12-20,299,74,True,True,,2024-10-24,143,143,-0.22646244384106506,-0.07815926467795804
high52w,20,2024-12-30,300,75,True,True,,2024-10-31,143,143,0.017650776453593354,0.010011511494579317
high52w,20,2025-01-07,301,75,True,True,,2024-11-07,143,143,0.10773909189402148,-0.004297179462798219
high52w,20,2025-01-15,302,75,True,True,,2024-11-14,143,143,-0.1311585073347165,-0.07396159514334807
high52w,20,2025-01-23,303,75,True,True,,2024-11-21,143,143,-0.2461981822097888,-0.15440171067427308
high52w,20,2025-01-30,304,76,True,True,,2024-11-29,143,143,0.1532037947086191,0.05703500571949691
high52w,20,2025-02-06,305,76,True,True,,2024-12-06,143,143,-0.07920564165756533,-0.35778225551855103
high52w,20,2025-02-13,306,76,True,True,,2024-12-13,143,143,-0.043946502208772595,-0.32481303623353325
high52w,20,2025-02-21,307,76,True,True,,2024-12-20,143,143,0.28325898445273023,-0.03804503394425032
high52w,20,2025-02-28,308,77,True,True,,2024-12-30,143,143,0.29701710903574935,-0.08212268951705572
high52w,20,2025-03-07,309,77,True,True,,2025-01-07,143,143,0.5067752321272003,0.14518286877441805
high52w,20,2025-03-14,310,77,True,True,,2025-01-15,143,143,0.35533421977083945,0.1761994854003166
high52w,20,2025-03-21,311,77,True,True,,2025-01-23,143,143,0.4889605699464854,0.10471619756829323
high52w,20,2025-03-28,312,78,True,True,,2025-01-30,143,143,-0.19590268886043535,-0.004467014252713053
high52w,20,2025-04-04,313,78,True,True,,2025-02-06,143,143,-0.5933755211924225,-0.025227003029879604
high52w,20,2025-04-11,314,78,True,True,,2025-02-13,143,143,-0.6772040665365879,-0.22126094212292652
high52w,20,2025-04-21,315,78,True,True,,2025-02-21,143,143,-0.6771315538921173,-0.4790968149717574
high52w,20,2025-04-28,316,79,True,True,,2025-02-28,143,143,-0.40094717586282125,-0.4345243837955578
high52w,20,2025-05-05,317,79,True,True,,2025-03-07,143,143,-0.3290502357714919,-0.5125003466075311
high52w,20,2025-05-12,318,79,True,True,,2025-03-14,143,143,-0.1538163198148218,-0.3178124692209199
high52w,20,2025-05-19,319,79,True,True,,2025-03-21,143,143,-0.13557444021090484,-0.23652697068190026
high52w,20,2025-05-27,320,80,True,True,,2025-03-28,143,143,-0.22333593267643703,-0.45933057552775863
high52w,20,2025-06-03,321,80,True,True,,2025-04-04,143,143,-0.38974760518134477,-0.6195664663974523
high52w,20,2025-06-10,322,80,True,True,,2025-04-11,143,143,-0.1452486798326791,-0.44832238451957396
high52w,20,2025-06-17,323,80,True,True,,2025-04-21,143,143,-0.11488988028418096,-0.39871220328966805
high52w,20,2025-06-25,324,81,True,True,,2025-04-28,143,143,0.011047660481700689,-0.19372783262739665
high52w,20,2025-07-02,325,81,True,True,,2025-05-05,143,143,0.19994511955715477,-0.03108699845309368
high52w,20,2025-07-10,326,81,True,True,,2025-05-12,143,143,0.16477799400671347,0.06346988133617001
high52w,20,2025-07-17,327,81,True,True,,2025-05-19,143,143,0.07910386643613497,-0.029014720020913074
high52w,20,2025-07-24,328,82,True,True,,2025-05-27,143,143,0.027076528298498215,0.015589165384249797
high52w,20,2025-07-31,329,82,True,True,,2025-06-03,143,143,-0.2152138453257947,-0.16363903395381224
high52w,20,2025-08-07,330,82,True,True,,2025-06-10,143,143,-0.25662512413624244,-0.2527375454890951
high52w,20,2025-08-14,331,82,True,True,,2025-06-17,143,143,-0.06630605203469,-0.06407351818792328
high52w,20,2025-08-21,332,83,True,True,,2025-06-25,143,143,-0.21260900046848427,0.0393585734069359
high52w,20,2025-08-28,333,83,True,True,,2025-07-02,143,143,0.08344695300001222,0.003482791701172321
high52w,20,2025-09-05,334,83,True,True,,2025-07-10,143,143,-0.08434551169934959,-0.05359389887281136
high52w,20,2025-09-12,335,83,True,True,,2025-07-17,143,143,-0.09685485175930235,-0.0363100052440406
high52w,20,2025-09-19,336,84,True,True,,2025-07-24,143,143,-0.06388816658675574,0.0027922413167999365
high52w,20,2025-09-26,337,84,True,True,,2025-07-31,143,143,-0.029027966702245656,0.12217292020621733
high52w,20,2025-10-03,338,84,True,True,,2025-08-07,143,143,0.20628127143859623,0.058132617027455126
high52w,20,2025-10-10,339,84,True,True,,2025-08-14,143,143,0.027773274867622683,0.046130231794374574
high52w,20,2025-10-17,340,85,True,True,,2025-08-21,143,143,0.12839654120823368,0.08494099956946663
high52w,20,2025-10-24,341,85,True,True,,2025-08-28,143,143,0.12293581183484267,0.18471086934354639
high52w,20,2025-10-31,342,85,True,True,,2025-09-05,143,143,0.031825383385379366,0.28369531584957897
high52w,20,2025-11-07,343,85,True,True,,2025-09-12,143,143,0.07941458943248648,0.09742960927228568
high52w,20,2025-11-14,344,86,True,True,,2025-09-19,143,143,0.03545877355559703,0.12497366185764182
high52w,20,2025-11-21,345,86,True,True,,2025-09-26,143,143,-0.2177642436841206,0.06994631410741967
high52w,20,2025-12-01,346,86,True,True,,2025-10-03,143,143,-0.009833091885665408,0.019169954247918668
high52w,20,2025-12-08,347,86,True,True,,2025-10-10,143,143,0.24852946035374832,-0.08726779511231068
high52w,20,2025-12-15,348,87,True,True,,2025-10-17,143,143,0.12781786006587487,0.09010247593897498
high52w,20,2025-12-22,349,87,True,True,,2025-10-24,143,143,0.1288149016140942,0.10644341881589604
high52w,20,2025-12-30,350,87,True,True,,2025-10-31,143,143,0.23479513444302175,0.06177506388100913
high52w,20,2026-01-07,351,87,True,True,,2025-11-07,143,143,0.24592305016905547,0.13510740486395117
high52w,20,2026-01-14,352,88,True,True,,2025-11-14,143,143,0.3345926344972442,0.184804233010247
high52w,20,2026-01-22,353,88,True,True,,2025-11-21,143,143,0.3712099476128522,0.31615625231742445
high52w,20,2026-01-29,354,88,True,True,,2025-12-01,143,143,0.32144624683459,0.2563662704147524
high52w,20,2026-02-05,355,88,True,True,,2025-12-08,143,143,-0.26064432131631865,-0.2836009053585781
high52w,20,2026-02-12,356,89,False,True,,2025-12-15,143,143,-0.11013259248604232,-0.2670610784076966
high52w,20,2026-02-20,357,89,False,True,,2025-12-22,143,143,-0.18432573935792246,-0.2844317228178117
high52w,20,2026-02-27,358,89,False,True,,2025-12-30,143,143,0.12575913650141982,-0.08147838077415542
high52w,60,2019-01-14,0,0,True,True,,2018-07-23,129,127,-0.20114042933810378,0.1945363798014675
high52w,60,2019-01-22,1,0,True,True,,2018-07-30,130,127,-0.31532043316172553,-0.05637219003301444
high52w,60,2019-01-29,2,0,True,True,,2018-08-06,130,128,-0.13440303704816398,0.20172070354080007
high52w,60,2019-02-05,3,0,True,True,,2018-08-13,130,128,-0.03958922256928829,0.19884463190770724
high52w,60,2019-02-12,4,0,True,True,,2018-08-20,130,128,0.05393168828742103,0.24533908495342482
high52w,60,2019-02-20,5,0,True,True,,2018-08-27,130,128,0.22984961492497566,0.29327049409735745
high52w,60,2019-02-27,6,0,True,True,,2018-09-04,130,128,0.2609111624764906,0.29012441180889775
high52w,60,2019-03-06,7,0,True,True,,2018-09-11,130,128,0.2997255185787051,0.33436179725383697
high52w,60,2019-03-13,8,0,True,True,,2018-09-18,130,128,0.374526979365597,0.31151772989274473
high52w,60,2019-03-20,9,0,True,True,,2018-09-25,130,128,0.33017459802415405,0.23921098489138884
high52w,60,2019-03-27,10,0,True,True,,2018-10-02,130,128,0.20170178713614123,0.17099886742381706
high52w,60,2019-04-03,11,0,True,True,,2018-10-09,130,128,0.19101726107400632,0.1655691573905818
high52w,60,2019-04-10,12,1,True,True,,2018-10-16,130,128,0.2198640998298969,0.3108422841694147
high52w,60,2019-04-17,13,1,True,True,,2018-10-23,130,128,0.08228974984930254,0.37393563449917594
high52w,60,2019-04-25,14,1,True,True,,2018-10-30,130,128,0.13522970400622156,0.23965504424764375
high52w,60,2019-05-02,15,1,True,True,,2018-11-06,130,128,0.14895464911442188,0.1987273211285514
high52w,60,2019-05-09,16,1,True,True,,2018-11-13,130,128,0.3431104386386171,0.2893828022693911
high52w,60,2019-05-16,17,1,True,True,,2018-11-20,130,128,0.22048915361733035,0.18297930781908073
high52w,60,2019-05-23,18,1,True,True,,2018-11-28,131,128,0.05471970171632416,-0.028730723540360385
high52w,60,2019-05-31,19,1,True,True,,2018-12-06,131,128,0.1159611380985427,-0.013692475961787434
high52w,60,2019-06-07,20,1,True,True,,2018-12-13,131,128,0.1175204734829352,0.04904735064121558
high52w,60,2019-06-14,21,1,True,True,,2018-12-20,131,128,-0.15721800170737654,-0.16846731367881337
high52w,60,2019-06-21,22,1,True,True,,2018-12-28,131,128,-0.07224139372047206,-0.13879669474455228
high52w,60,2019-06-28,23,1,True,True,,2019-01-07,131,129,0.14837848664033707,0.059330277280858684
high52w,60,2019-07-08,24,2,True,True,,2019-01-14,131,129,0.0705995438631886,-0.005618291592128803
high52w,60,2019-07-15,25,2,True,True,,2019-01-22,131,130,0.15225765489187615,0.10688934711657948
high52w,60,2019-07-22,26,2,True,True,,2019-01-29,131,130,0.14505968564293673,0.030531619986617322
high52w,60,2019-07-29,27,2,True,True,,2019-02-05,131,130,0.07740979742458254,-0.10379504831325717
high52w,60,2019-08-05,28,2,True,True,,2019-02-12,131,130,-0.15362195056851544,-0.3490599208035681
high52w,60,2019-08-12,29,2,True,True,,2019-02-20,131,130,-0.40189719691597514,-0.41438388910659774
high52w,60,2019-08-19,30,2,True,True,,2019-02-27,131,130,-0.3514190513319249,-0.3154791744665682
high52w,60,2019-08-26,31,2,True,True,,2019-03-06,131,130,-0.3476985493630156,-0.3737726856846331
high52w,60,2019-09-03,32,2,True,True,,2019-03-13,131,130,-0.40701995311134614,-0.41033934733919686
high52w,60,2019-09-10,33,2,True,True,,2019-03-20,131,130,-0.1651414350147063,-0.20609487155757156
high52w,60,2019-09-17,34,2,True,True,,2019-03-27,131,130,-0.10826638199505939,-0.31959786368526394
high52w,60,2019-09-24,35,2,True,True,,2019-04-03,131,130,-0.22897136453796396,-0.33173605115109434
high52w,60,2019-10-01,36,3,True,True,,2019-04-10,131,130,-0.3119472481015537,-0.3880102540062526
high52w,60,2019-10-08,37,3,True,True,,2019-04-17,131,130,-0.36010783110019745,-0.27634764308515736
high52w,60,2019-10-15,38,3,True,True,,2019-04-25,131,130,-0.22802428216706083,-0.32188209540884627
high52w,60,2019-10-22,39,3,True,True,,2019-05-02,131,130,-0.30359850896644136,-0.14415327261057778
high52w,60,2019-10-29,40,3,True,True,,2019-05-09,131,130,-0.10308062064953367,0.0031271806622824258
high52w,60,2019-11-05,41,3,True,True,,2019-05-16,131,130,-0.07562783628432602,0.22256676417016177
high52w,60,2019-11-12,42,3,True,True,,2019-05-23,131,131,-0.024370579077963066,0.12526962253586826
high52w,60,2019-11-19,43,3,True,True,,2019-05-31,131,131,0.028407423465110323,0.13434046869161373
high52w,60,2019-11-26,44,3,True,True,,2019-06-07,131,131,0.03336183421443359,0.25489151110714525
high52w,60,2019-12-04,45,3,True,True,,2019-06-14,131,131,0.05569998667405206,0.22406622245168403
high52w,60,2019-12-11,46,3,True,True,,2019-06-21,131,131,0.007390853290435337,0.32029954524763776
high52w,60,2019-12-18,47,3,True,True,,2019-06-28,131,131,0.12592022326155553,0.26252235429076654
high52w,60,2019-12-26,48,4,True,True,,2019-07-08,131,131,0.05908898031220806,0.2519078222494465
high52w,60,2020-01-03,49,4,True,True,,2019-07-15,131,131,0.10280382813702653,0.245513396816768
high52w,60,2020-01-10,50,4,True,True,,2019-07-22,131,131,0.17359099246789245,0.3111747003075039
high52w,60,2020-01-17,51,4,True,True,,2019-07-29,131,131,0.18219737448411374,0.17820722441484185
high52w,60,2020-01-27,52,4,True,True,,2019-08-05,131,131,0.34265581221334607,0.18072919446965252
high52w,60,2020-02-03,53,4,True,True,,2019-08-12,132,131,0.1692723563641356,0.0698236791964211
high52w,60,2020-02-10,54,4,True,True,,2019-08-19,132,131,0.28787135636035255,0.16291550562415713
high52w,60,2020-02-18,55,4,True,True,,2019-08-26,132,131,0.29412205028889954,0.15250830765661286
high52w,60,2020-02-25,56,4,True,True,,2019-09-03,132,131,0.10246121897387464,-0.030538513212054547
high52w,60,2020-03-03,57,4,True,True,,2019-09-10,132,131,0.14047262500456553,-0.17058929531412953
high52w,60,2020-03-10,58,4,True,True,,2019-09-17,132,131,-0.22257413137284568,-0.3097344189012051
high52w,60,2020-03-17,59,4,True,True,,2019-09-24,132,131,-0.487213870902099,-0.3367571386116756
high52w,60,2020-03-24,60,5,True,True,,2019-10-01,132,131,-0.1875577215070987,-0.26718660543797534
high52w,60,2020-03-31,61,5,True,True,,2019-10-08,133,131,-0.12928862182593526,-0.3056798163668392
high52w,60,2020-04-07,62,5,True,True,,2019-10-15,133,131,-0.10037134899664357,-0.2141461448840828
high52w,60,2020-04-15,63,5,True,True,,2019-10-22,133,131,0.0037900235155384145,-0.28749066038822396
high52w,60,2020-04-22,64,5,True,True,,2019-10-29,133,131,-0.10496220197712736,-0.21043780301970116
high52w,60,2020-04-29,65,5,True,True,,2019-11-05,133,131,0.2899582742473551,-0.08550441655007732
high52w,60,2020-05-06,66,5,True,True,,2019-11-12,133,131,0.15022310298711344,0.0030169538078547616
high52w,60,2020-05-13,67,5,True,True,,2019-11-19,133,131,-0.0614307921654943,0.0966119384876393
high52w,60,2020-05-20,68,5,True,True,,2019-11-26,133,131,0.07438414983547131,0.14087829144416786
high52w,60,2020-05-28,69,5,True,True,,2019-12-04,133,131,0.3725477193662582,0.02951020953940577
high52w,60,2020-06-04,70,5,True,True,,2019-12-11,133,131,0.532919134269664,0.13089393424989923
high52w,60,2020-06-11,71,5,True,True,,2019-12-18,133,131,0.43713081890615274,0.19411298767264354
high52w,60,2020-06-18,72,6,True,True,,2019-12-26,133,131,0.3878933807185647,0.17497508930674746
high52w,60,2020-06-25,73,6,True,True,,2020-01-03,133,131,0.29473936574875526,0.15195520654750735
high52w,60,2020-07-02,74,6,True,True,,2020-01-10,134,131,0.36618802845513304,0.1384594185069105
high52w,60,2020-07-10,75,6,True,True,,2020-01-17,135,131,0.20013187267360738,0.23242905754382617
high52w,60,2020-07-17,76,6,True,True,,2020-01-27,135,131,0.4019507433321346,0.12354464170956361
high52w,60,2020-07-24,77,6,True,True,,2020-02-03,135,132,0.4158427433375822,0.09296464111927602
high52w,60,2020-07-31,78,6,True,True,,2020-02-10,135,132,0.2309300340579366,0.08761245217637426
high52w,60,2020-08-07,79,6,True,True,,2020-02-18,135,132,0.26153959009775746,0.1682471846728968
high52w,60,2020-08-14,80,6,True,True,,2020-02-25,135,132,0.12333297590781467,-0.03365457363046756
high52w,60,2020-08-21,81,6,True,True,,2020-03-03,135,132,-0.16109320768017985,-0.18059200743009501
high52w,60,2020-08-28,82,6,True,True,,2020-03-10,135,132,-0.1982003467885063,-0.359258660182726
high52w,60,2020-09-04,83,6,True,True,,2020-03-17,135,132,-0.1178665496049166,-0.3683688749980433
high52w,60,2020-09-14,84,7,True,True,,2020-03-24,135,132,-0.37681834567791944,-0.4155948511111226
high52w,60,2020-09-21,85,7,True,True,,2020-03-31,135,133,-0.34619549312262227,-0.5656440966731618
high52w,60,2020-09-28,86,7,True,True,,2020-04-07,135,133,-0.26215003414301047,-0.4795043919160179
high52w,60,2020-10-05,87,7,True,True,,2020-04-15,135,133,-0.29686326480161407,-0.5130457404385231
high52w,60,2020-10-12,88,7,True,True,,2020-04-22,135,133,-0.3128148322940517,-0.537537874537089
high52w,60,2020-10-19,89,7,True,True,,2020-04-29,135,133,-0.4010296568992066,-0.47797920853694614
high52w,60,2020-10-26,90,7,True,True,,2020-05-06,135,133,-0.32934835625792613,-0.4149957853368793
high52w,60,2020-11-02,91,7,True,True,,2020-05-13,135,133,-0.38344551751048683,-0.30168318738252486
high52w,60,2020-11-09,92,7,True,True,,2020-05-20,135,133,-0.20292257863324786,-0.18312732468758808
high52w,60,2020-11-16,93,7,True,True,,2020-05-28,135,133,-0.12465171359161159,-0.15955254486283552
high52w,60,2020-11-23,94,7,True,True,,2020-06-04,135,133,0.004675426016006739,-0.14499517958166816
high52w,60,2020-12-01,95,7,True,True,,2020-06-11,135,133,-0.019098995449037173,-0.32486916069005617
