arm,h,obs_index,date,placebo_score_date,block,units,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,kept,n_pairs_shared,spread_gen,spread_pla,delta,n_flagged_unadjusted,ic_genuine,ic_placebo,cost_drag,delta_net
B,60,86,2023-03-17,2022-09-23,7,raw_excess,1955,1955,True,1947,0.10921654387022145,0.05107749476064637,0.058139049109575076,19,0.17576630651589478,0.21435719038238263,,
B,60,87,2023-03-24,2022-09-30,7,raw_excess,1955,1955,True,1947,0.04716245549481997,0.05516488251443103,-0.008002427019611062,30,0.14154591059577848,0.20410321022494968,,
B,60,88,2023-03-31,2022-10-07,7,raw_excess,1955,1955,True,1947,0.06095677517830251,0.06455766795008547,-0.0036008927717829584,38,0.06639943643021018,0.1482950902337596,,
B,60,89,2023-04-10,2022-10-14,7,raw_excess,1955,1955,True,1947,0.06647343843307757,0.04875487724232549,0.01771856119075208,13,0.04850355230752206,0.18344868595537364,,
B,60,90,2023-04-17,2022-10-21,7,raw_excess,1955,1955,True,1947,0.16419152979407306,0.13252077167140594,0.03167075812266712,48,0.09106322003552943,0.20202342179269744,,
B,60,91,2023-04-24,2022-10-28,7,raw_excess,1955,1955,True,1947,0.14832433704861456,0.13096207869222704,0.017362258356387522,39,0.17610819084358875,0.11595540256866696,,
B,60,92,2023-05-01,2022-11-04,7,raw_excess,1955,1955,True,1947,0.06206836464718191,0.08538978795017263,-0.023321423302990717,48,0.20552817634724968,0.11179571046929228,,
B,60,93,2023-05-08,2022-11-11,7,raw_excess,1955,1955,True,1947,0.05193154727769492,0.09608794794350893,-0.04415640066581401,45,0.3065440951209263,0.056664709863700556,,
B,60,94,2023-05-15,2022-11-18,7,raw_excess,1955,1955,True,1947,0.06826507532967613,0.049736693576768534,0.018528381752907594,44,0.2586220136460975,0.04308541823857587,,
B,60,95,2023-05-22,2022-11-28,7,raw_excess,1955,1955,True,1947,0.0427064536638019,0.023095811397888695,0.019610642265913206,60,0.1483211342176713,0.003315406486249167,,
B,60,96,2023-05-30,2022-12-05,8,raw_excess,1955,1955,True,1947,0.05157409395466324,0.012381216243515002,0.03919287771114824,45,0.11354434243046033,0.042859946492830765,,
B,60,97,2023-06-06,2022-12-12,8,raw_excess,1955,1955,True,1949,0.07230024487379247,0.09205490195512296,-0.019754657081330493,71,0.03272188819599043,0.07275704095335053,,
B,60,98,2023-06-13,2022-12-19,8,raw_excess,1955,1955,True,1949,-0.01392498981570976,0.07172183696256293,-0.08564682677827269,51,-0.0620441014071948,0.03025450509957423,,
B,60,99,2023-06-21,2022-12-27,8,raw_excess,1955,1955,True,1949,-0.0024547637258501833,0.07008185040916301,-0.0725366141350132,59,-0.055210405170811334,-0.0292350853467324,,
B,60,100,2023-06-28,2023-01-04,8,raw_excess,1955,1955,True,1949,-0.0056398483457917505,0.03954264806624054,-0.04518249641203229,49,-0.08925331405358593,-0.07422400730217545,,
B,60,101,2023-07-06,2023-01-11,8,raw_excess,1955,1955,True,1949,0.02268229388294655,0.012792199167796395,0.009890094715150153,56,-0.04533694046113369,-0.061986383340491405,,
B,60,102,2023-07-13,2023-01-19,8,raw_excess,1955,1955,True,1949,-0.013679110643580754,-0.019849058224767627,0.006169947581186873,40,-0.136075932033873,-0.16145335328499807,,
B,60,103,2023-07-20,2023-01-26,8,raw_excess,1955,1955,True,1949,-0.03482924764517312,-0.047644094047750496,0.012814846402577379,55,-0.16873718928329737,-0.16783648230470824,,
B,60,104,2023-07-27,2023-02-02,8,raw_excess,1955,1955,True,1949,-0.02148640287960761,-0.0429180698133574,0.021431666933749788,70,-0.21436239579472485,-0.17247687173619208,,
B,60,105,2023-08-03,2023-02-09,8,raw_excess,1955,1955,True,1949,-0.02364989314306944,-0.033976522354962096,0.010326629211892657,51,-0.23452665623317054,-0.22260236025293603,,
B,60,106,2023-08-10,2023-02-16,8,raw_excess,1955,1955,True,1949,-0.006017915485732895,-0.03278564134278144,0.026767725857048542,39,-0.1867137249865785,-0.17269340297012395,,
B,60,107,2023-08-17,2023-02-24,8,raw_excess,1955,1955,True,1949,0.0007556923636997059,-0.026947713000033683,0.027703405363733388,37,-0.1976390675969711,-0.18705345225762565,,
B,60,108,2023-08-24,2023-03-03,9,raw_excess,1955,1955,True,1949,-0.011244283550761474,-0.02610699982280498,0.014862716272043506,46,-0.11384498366021077,-0.15024787555243935,,
B,60,109,2023-08-31,2023-03-10,9,raw_excess,1955,1955,True,1949,-0.011955080761986979,-0.023400554516638528,0.011445473754651549,56,-0.12280612006290194,-0.1695821343966135,,
B,60,110,2023-09-08,2023-03-17,9,raw_excess,1955,1955,True,1949,0.023936483625504882,-0.004457202510740827,0.02839368613624571,43,-0.02486246147512126,-0.0631119705102375,,
B,60,111,2023-09-15,2023-03-24,9,raw_excess,1955,1955,True,1949,0.0036247381774840793,0.003108823019937007,0.0005159151575470722,42,-0.01469185961288239,-0.028826130604101288,,
B,60,112,2023-09-22,2023-03-31,9,raw_excess,1955,1955,True,1951,0.03932685974146255,-0.008105829779233142,0.047432689520695695,64,0.12332782504518625,0.10105541659727783,,
B,60,113,2023-09-29,2023-04-10,9,raw_excess,1955,1955,True,1951,0.06637032871442773,0.03172823156962804,0.03464209714479969,31,0.177614959007016,0.1290585070751064,,
B,60,114,2023-10-06,2023-04-17,9,raw_excess,1955,1955,True,1951,0.06055033133921918,0.056532279984793904,0.0040180513544252755,62,0.19716747501662316,0.15376726083754047,,
B,60,115,2023-10-13,2023-04-24,9,raw_excess,1955,1955,True,1951,0.12110158347954096,0.0615491642897829,0.05955241918975806,35,0.30400619221445097,0.17876440364780805,,
B,60,116,2023-10-20,2023-05-01,9,raw_excess,1955,1955,True,1951,0.11528925056317484,0.058516451294149244,0.05677279926902559,33,0.22000578421073988,0.1366580036021311,,
B,60,117,2023-10-27,2023-05-08,9,raw_excess,1955,1955,True,1951,0.1356040463138737,0.10638871182032404,0.02921533449354967,44,0.2707031262202748,0.20883776371515278,,
B,60,118,2023-11-03,2023-05-15,9,raw_excess,1955,1955,True,1951,0.08863870883391278,0.09574634807172035,-0.007107639237807564,81,0.16373470341587082,0.0680024235642631,,
B,60,119,2023-11-10,2023-05-22,9,raw_excess,1955,1955,True,1951,0.06881153682797822,0.10345498917274178,-0.034643452344763556,54,0.21590723252558458,0.11791479676193865,,
B,60,120,2023-11-17,2023-05-30,10,raw_excess,1955,1955,True,1951,0.06825008951796167,0.047554783181165204,0.02069530633679647,47,0.16957852518845246,0.10147193935848699,,
B,60,121,2023-11-27,2023-06-06,10,raw_excess,1955,1955,True,1951,0.09289907886893078,0.0960888830574461,-0.003189804188515319,50,0.11247513157802883,0.08087498377725295,,
B,60,122,2023-12-04,2023-06-13,10,raw_excess,1955,1955,True,1951,0.06608014761077724,0.10713141940723932,-0.04105127179646208,22,0.1235253318625878,0.0809845955407905,,
B,60,123,2023-12-11,2023-06-21,10,raw_excess,1955,1955,True,1951,0.10556262184817042,0.08105014708832695,0.024512474759843472,44,0.1308491282504133,0.08836188978894327,,
B,60,124,2023-12-18,2023-06-28,10,raw_excess,1955,1955,True,1951,0.06780741901825976,0.06588598240335765,0.001921436614902114,23,-0.014690770696913548,-0.010007548317489899,,
B,60,125,2023-12-26,2023-07-06,10,raw_excess,1955,1955,True,1951,0.07551087441275772,0.05027137121961709,0.025239503193140632,52,-0.06734330796396232,-0.051111718791318914,,
B,60,126,2024-01-03,2023-07-13,10,raw_excess,1955,1955,True,1951,0.09528725252455317,0.06003551355383831,0.03525173897071486,52,0.023748140015941336,0.06528188700746039,,
B,60,127,2024-01-10,2023-07-20,10,raw_excess,1955,1955,True,1951,0.06599188965091504,0.09475854959443977,-0.02876665994352473,71,-0.016767085242285693,0.03654691277161773,,
B,60,128,2024-01-18,2023-07-27,10,raw_excess,1955,1955,True,1951,0.045204676264697916,0.07581573198229487,-0.030611055717596952,42,-0.02437351617506399,0.03074216872547252,,
B,60,129,2024-01-25,2023-08-03,10,raw_excess,1955,1955,True,1951,0.03214752480987162,0.014310951915540167,0.01783657289433145,50,-0.1225576762553509,-0.05505649432257339,,
B,60,130,2024-02-01,2023-08-10,10,raw_excess,1955,1955,True,1951,-0.012714333484622324,0.02652833943922235,-0.039242672923844674,35,-0.09575745936952193,-0.04172642549613326,,
B,60,131,2024-02-08,2023-08-17,10,raw_excess,1955,1955,True,1951,0.04334003096280309,0.010513268746253437,0.03282676221654965,39,-0.050432830966243736,-0.06330004336324033,,
B,60,132,2024-02-15,2023-08-24,11,raw_excess,1955,1955,True,1951,-0.030735347602150617,0.021570034158566134,-0.05230538176071675,46,-0.11924803261504367,-0.13934871111257013,,
B,60,133,2024-02-23,2023-08-31,11,raw_excess,1955,1955,True,1951,-0.005327016779271974,0.01622559460875041,-0.021552611388022384,27,-0.02516525060353612,-0.04846005900111492,,
B,60,134,2024-03-01,2023-09-08,11,raw_excess,1955,1955,True,1951,0.009790618716417421,-0.020622401318908735,0.030413020035326158,40,-0.05775243090535374,-0.09268226057948709,,
B,60,135,2024-03-08,2023-09-15,11,raw_excess,1955,1955,True,1951,0.00850294337744693,-0.03174452589652894,0.040247469273975864,39,-0.062402138987429814,-0.11957727382847787,,
B,60,136,2024-03-15,2023-09-22,11,raw_excess,1955,1955,True,1951,0.04277786767608433,-0.014909468899884697,0.05768733657596903,38,-0.02224020892667658,-0.06496765899870428,,
B,60,137,2024-03-22,2023-09-29,11,raw_excess,1955,1955,True,1951,0.009964681352536503,-0.013940814326906968,0.023905495679443473,34,-0.07329912151325357,-0.14925972155004733,,
B,60,138,2024-04-01,2023-10-06,11,raw_excess,1955,1955,True,1951,-0.0016438336720025022,0.021569694861836845,-0.02321352853383935,62,-0.08315261219575329,-0.14874366271024803,,
B,60,139,2024-04-08,2023-10-13,11,raw_excess,1955,1955,True,1951,0.018262671945955353,0.023812765083058678,-0.005550093137103324,52,-0.056888868051912615,-0.0975379139998728,,
B,60,140,2024-04-15,2023-10-20,11,raw_excess,1955,1955,True,1951,0.02189629232477654,0.08572999962893894,-0.06383370730416241,57,0.0129709043655446,0.044108669290431154,,
B,60,141,2024-04-22,2023-10-27,11,raw_excess,1955,1955,True,1951,0.027164019358862927,0.1099392690758145,-0.08277524971695158,36,0.02338361560071556,0.05793060525661448,,
B,60,142,2024-04-29,2023-11-03,11,raw_excess,1955,1955,True,1951,0.017125103385518745,0.058197333044867246,-0.0410722296593485,54,-0.02090376050113758,-0.01400691812999892,,
B,60,143,2024-05-06,2023-11-10,11,raw_excess,1955,1955,True,1951,0.007641982518825004,0.041546449812958845,-0.03390446729413384,35,-0.09083747495101328,-0.09606595391849004,,
B,60,144,2024-05-13,2023-11-17,12,raw_excess,1955,1955,True,1951,0.023969805820010022,0.048809158028354484,-0.024839352208344462,51,-0.11347527452719047,-0.10854108780391827,,
B,60,145,2024-05-20,2023-11-27,12,raw_excess,1955,1955,True,1951,-0.020353499120707327,0.062151542068263274,-0.0825050411889706,69,-0.13195582931135114,-0.10206812500235185,,
B,60,146,2024-05-28,2023-12-04,12,raw_excess,1955,1955,True,1951,-0.00689971240766273,0.07464830761615932,-0.08154802002382204,54,-0.13070923145018887,-0.08909657622881098,,
B,60,147,2024-06-04,2023-12-11,12,raw_excess,1955,1955,True,1951,-0.010886373571978459,0.08854087165879235,-0.0994272452307708,50,-0.13558004810817242,-0.019398223954665193,,
B,60,148,2024-06-11,2023-12-18,12,raw_excess,1955,1955,True,1951,-0.02027977805154466,0.03987321573762484,-0.060152993789169495,35,-0.21666471313954222,-0.04682943865156158,,
B,60,149,2024-06-18,2023-12-26,12,raw_excess,1955,1955,True,1951,-0.003962605732258243,0.07617298976748796,-0.0801355954997462,58,-0.12197217436696017,0.06647542114859631,,
B,60,150,2024-06-26,2024-01-03,12,raw_excess,1955,1955,True,1951,0.0644912157402173,0.12275176155280618,-0.05826054581258888,31,-0.07156851496461152,0.10643031306904503,,
B,60,151,2024-07-03,2024-01-10,12,raw_excess,1955,1955,True,1951,0.0278790193336805,0.09852224274782538,-0.07064322341414488,18,-0.06937213017889064,0.041916856349653045,,
B,60,152,2024-07-11,2024-01-18,12,raw_excess,1955,1955,True,1951,0.01836712775902954,0.05487791980219249,-0.036510792043162946,32,-0.09767890873828577,-0.05601635492862155,,
B,60,153,2024-07-18,2024-01-25,12,raw_excess,1955,1955,True,1951,0.03585451060168883,0.04427014221119277,-0.00841563160950394,32,-0.08280725231337147,-0.05418963624920292,,
B,60,154,2024-07-25,2024-02-01,12,raw_excess,1955,1955,True,1951,0.06103593336226645,0.23986578962689495,-0.1788298562646285,54,-0.07729353925672687,-0.04659551348390898,,
B,60,155,2024-08-01,2024-02-08,12,raw_excess,1955,1955,True,1951,0.05200191184560738,0.04909965204356403,0.0029022598020433527,30,-0.014687384568973505,0.014882802853043206,,
B,60,156,2024-08-08,2024-02-15,13,raw_excess,1955,1955,True,1951,0.09041806696983738,0.018963406228837174,0.07145466074100021,28,0.0842455848970806,0.11202410829175888,,
B,60,157,2024-08-15,2024-02-23,13,raw_excess,1955,1955,True,1951,0.07878086640717755,0.04966078299805654,0.029120083409121006,57,0.14210412678471587,0.09422480526325853,,
B,60,158,2024-08-22,2024-03-01,13,raw_excess,1955,1955,True,1951,0.023860066224195765,0.0620310784336295,-0.03817101220943373,44,0.06740947423253665,0.021450601606031298,,
B,60,159,2024-08-29,2024-03-08,13,raw_excess,1955,1955,True,1951,0.052132135264688635,0.09516547710040207,-0.04303334183571344,39,0.10718613458562626,0.05141215071696368,,
B,60,160,2024-09-06,2024-03-15,13,raw_excess,1955,1955,True,1951,0.08757523676754693,0.12919567270693558,-0.04162043593938865,32,0.2165045545702896,0.15945007923460613,,
B,60,161,2024-09-13,2024-03-22,13,raw_excess,1955,1955,True,1951,0.15136817760824728,0.23643016259793895,-0.08506198498969167,30,0.15118533685317434,0.14195423769695237,,
B,60,162,2024-09-20,2024-04-01,13,raw_excess,1955,1955,True,1951,0.14603506693903753,0.12391360062871969,0.022121466310317847,61,0.09741325691100809,0.106438995159335,,
B,60,163,2024-09-27,2024-04-08,13,raw_excess,1955,1955,True,1951,0.10219060399534773,0.2596252396985421,-0.15743463570319438,45,0.08146082595374592,0.08948587614130687,,
B,60,164,2024-10-04,2024-04-15,13,raw_excess,1955,1955,True,1951,0.12800454869122455,0.2933937512683049,-0.16538920257708037,47,0.04705063350818462,0.08225317265660058,,
B,60,165,2024-10-11,2024-04-22,13,raw_excess,1955,1955,True,1951,0.0688972145800992,0.2517608811655835,-0.18286366658548428,34,0.11968846631326506,0.10918801746564215,,
B,60,166,2024-10-18,2024-04-29,13,raw_excess,1955,1955,True,1951,-0.008574915695702701,-0.02521878879337262,0.016643873097669917,38,0.11299302593948184,0.04332033864429011,,
B,60,167,2024-10-25,2024-05-06,13,raw_excess,1955,1955,True,1951,-0.03784706418786319,0.10625511704165237,-0.14410218122951557,52,0.1260980463717459,0.09604748723932628,,
B,60,168,2024-11-01,2024-05-13,14,raw_excess,1955,1955,True,1951,-0.02489110818108188,0.12608415876547976,-0.15097526694656166,79,0.043157753597639695,0.04796159595592079,,
B,60,169,2024-11-08,2024-05-20,14,raw_excess,1955,1955,True,1951,0.0019794544964181872,0.13541616390426017,-0.133436709407842,50,0.02646556934897278,0.033653422349981886,,
B,60,170,2024-11-15,2024-05-28,14,raw_excess,1955,1955,True,1951,-0.004798472037963231,0.14039053262063877,-0.14518900465860202,43,0.08870359140552425,0.12481636093323198,,
B,60,171,2024-11-22,2024-06-04,14,raw_excess,1955,1955,True,1951,-0.01781652548019371,0.07149423610592374,-0.08931076158611745,55,-0.05681796991730802,-0.0073058293857493845,,
B,60,172,2024-12-02,2024-06-11,14,raw_excess,1955,1955,True,1951,-0.009207548310452056,-0.010412317057362683,0.0012047687469106273,68,-0.16701451789348987,-0.17678807794145135,,
B,60,173,2024-12-09,2024-06-18,14,raw_excess,1955,1955,True,1951,-0.0026489633100525395,-0.022280614993005664,0.019631651682953125,33,-0.22828286547177826,-0.20911682905913934,,
B,60,174,2024-12-16,2024-06-26,14,raw_excess,1955,1955,True,1951,0.02257163750233438,-0.011465154904008129,0.03403679240634251,43,-0.12692006875853692,-0.12865871973375284,,
B,60,175,2024-12-23,2024-07-03,14,raw_excess,1955,1955,True,1951,0.016354063595045598,0.013153945752855053,0.0032001178421905453,45,-0.11922707866689285,-0.123959515682519,,
B,60,176,2024-12-31,2024-07-11,14,raw_excess,1955,1955,True,1951,-0.0018373570084495242,-0.009890617691887081,0.008053260683437558,54,-0.21078092000523554,-0.21865220960639864,,
B,60,177,2025-01-08,2024-07-18,14,raw_excess,1955,1955,True,1951,-0.011811076341904675,-0.0359671338667796,0.024156057524874923,36,-0.22151958687229759,-0.26626151547408994,,
B,60,178,2025-01-16,2024-07-25,14,raw_excess,1955,1955,True,1951,-0.024424664955512543,-0.015920672461212086,-0.008503992494300457,27,-0.1953135257599175,-0.24188708764197844,,
B,60,179,2025-01-24,2024-08-01,14,raw_excess,1955,1955,True,1951,-0.025048719275041518,-0.051789515159100685,0.026740795884059167,63,-0.18821200537226754,-0.23490842066450057,,
B,60,180,2025-01-31,2024-08-08,15,raw_excess,1955,1955,True,1951,-0.014386637780181765,-0.0489865335817421,0.03459989580156033,74,-0.16108453211431648,-0.2515820027871482,,
B,60,181,2025-02-07,2024-08-15,15,raw_excess,1955,1955,True,1951,-0.0200473103870211,-0.036360757498978165,0.016313447111957063,44,-0.16674867623998113,-0.23082155215407385,,
B,60,182,2025-02-14,2024-08-22,15,raw_excess,1955,1955,True,1951,0.009111058918354358,-0.007216804602590955,0.016327863520945313,44,-0.10790521653774636,-0.16661975768292644,,
B,60,183,2025-02-24,2024-08-29,15,raw_excess,1955,1955,True,1951,0.0014287769235096007,0.04429790477698744,-0.04286912785347784,36,-0.04034230881989026,-0.03175085719251088,,
B,60,184,2025-03-03,2024-09-06,15,raw_excess,1955,1955,True,1951,0.07057816239536846,0.043525834237769415,0.027052328157599045,48,0.08342162185350285,0.05655764622463687,,
B,60,185,2025-03-10,2024-09-13,15,raw_excess,1955,1955,True,1951,0.10496566431154877,0.07634524320646355,0.028620421105085225,40,0.158966335588455,0.14091178278833713,,
B,60,186,2025-03-17,2024-09-20,15,raw_excess,1955,1955,True,1951,0.0911440471807204,0.05211248549317887,0.03903156168754153,24,0.1359831596249483,0.1050317989898698,,
B,60,187,2025-03-24,2024-09-27,15,raw_excess,1955,1955,True,1951,0.0742673282093284,0.09000466501736942,-0.015737336808041028,40,0.07885481559758871,0.037038215807902286,,
B,60,188,2025-03-31,2024-10-04,15,raw_excess,1955,1955,True,1951,0.1312720139008409,0.11723129754408143,0.014040716356759464,29,0.25785400576272116,0.19554881390606485,,
B,60,189,2025-04-07,2024-10-11,15,raw_excess,1955,1955,True,1951,0.14223670232870655,0.1643513861929836,-0.022114683864277035,37,0.3981468076095504,0.24202677720268204,,
B,60,190,2025-04-14,2024-10-18,15,raw_excess,1955,1955,True,1951,0.10232585452513528,0.168947574781498,-0.06662172025636272,51,0.39482715119199324,0.24600055873882784,,
B,60,191,2025-04-22,2024-10-25,15,raw_excess,1955,1955,True,1951,0.13582145803780957,0.13420613933806938,0.001615318699740187,34,0.35815470684959844,0.2519825573825224,,
B,60,192,2025-04-29,2024-11-01,16,raw_excess,1955,1955,True,1952,0.06943150008201283,0.1150754854463215,-0.045643985364308665,70,0.3022980667485013,0.234355038911569,,
B,60,193,2025-05-06,2024-11-08,16,raw_excess,1955,1955,True,1952,0.11975428646621931,0.0881187587430486,0.031635527723170714,30,0.24034913185750428,0.19869316873664986,,
B,60,194,2025-05-13,2024-11-15,16,raw_excess,1955,1955,True,1952,0.05334096907269069,0.10910205334421204,-0.05576108427152135,48,0.10166782578075359,0.13660712599207395,,
B,60,195,2025-05-20,2024-11-22,16,raw_excess,1955,1955,True,1952,0.05112580621659676,0.060306366896440484,-0.009180560679843727,19,0.18069396056850287,0.16042117115514892,,
B,60,196,2025-05-28,2024-12-02,16,raw_excess,1955,1955,True,1952,0.04043921113069242,0.046800691710974646,-0.006361480580282228,26,0.19062288427457744,0.14455441936689173,,
B,60,197,2025-06-04,2024-12-09,16,raw_excess,1955,1955,True,1952,0.00020271018027081286,0.056313084052394755,-0.05611037387212394,21,0.15881744786761656,0.12885202086252323,,
B,60,198,2025-06-11,2024-12-16,16,raw_excess,1955,1955,True,1952,0.02246269272039502,0.06727800336176382,-0.044815310641368795,32,0.1295689716935372,0.13778490564329204,,
B,60,199,2025-06-18,2024-12-23,16,raw_excess,1955,1955,True,1952,0.035607302349598496,0.0415665895391003,-0.005959287189501804,29,0.17314211521523362,0.1747403456103954,,
B,60,200,2025-06-26,2024-12-31,16,raw_excess,1955,1955,True,1952,0.016452956889876434,0.051511528030416275,-0.03505857114053984,48,0.22930404542591123,0.22059979723679723,,
B,60,201,2025-07-03,2025-01-08,16,raw_excess,1955,1955,True,1952,0.0380242316593061,0.09061233384794613,-0.05258810218864003,30,0.20739841801027,0.18593110856050452,,
B,60,202,2025-07-11,2025-01-16,16,raw_excess,1955,1955,True,1952,0.011676463931463413,0.12213729858485176,-0.11046083465338834,27,0.22583514478190062,0.20040528786482084,,
B,60,203,2025-07-18,2025-01-24,16,raw_excess,1955,1955,True,1952,0.042461491315128885,0.14032866927282783,-0.09786717795769895,57,0.21139710166833764,0.1854948193876258,,
B,60,204,2025-07-25,2025-01-31,17,raw_excess,1955,1955,True,1952,0.033386260004047257,0.12100524544797174,-0.08761898544392449,52,0.2119285821564407,0.190066079326516,,
B,60,205,2025-08-01,2025-02-07,17,raw_excess,1955,1955,True,1952,0.03474988629332641,0.08468709888533528,-0.04993721259200887,34,0.23833722876863103,0.2359316506943261,,
B,60,206,2025-08-08,2025-02-14,17,raw_excess,1955,1955,True,1954,0.024156515696950442,0.09020020633158472,-0.06604369063463428,39,0.16686138529920166,0.204038933195965,,
B,60,207,2025-08-15,2025-02-24,17,raw_excess,1955,1955,True,1954,0.02485200790628985,0.053682476401715036,-0.028830468495425185,33,0.04436012293862749,0.073417109498428,,
B,60,208,2025-08-22,2025-03-03,17,raw_excess,1955,1955,True,1954,0.013600419303321983,0.0618319422025428,-0.04823152289922082,50,0.022839844066869487,0.041864778578823064,,
B,60,209,2025-08-29,2025-03-10,17,raw_excess,1955,1955,True,1954,0.01569525951265722,0.08534962875716376,-0.06965436924450655,45,0.03619491095850862,0.02941601287239511,,
B,60,210,2025-09-08,2025-03-17,17,raw_excess,1955,1955,True,1954,0.0385691183014569,0.06291152924860863,-0.024342410947151727,50,0.05144006421510783,0.07648571559293657,,
B,60,211,2025-09-15,2025-03-24,17,raw_excess,1955,1955,True,1954,0.04028995597436198,0.10850953631175614,-0.06821958033739416,46,0.07334327598438088,0.12249084052099125,,
B,60,212,2025-09-22,2025-03-31,17,raw_excess,1955,1955,True,1954,0.017686919424425684,0.06728985017962064,-0.04960293075519495,33,-0.011518197064773172,0.025260418171657077,,
B,60,213,2025-09-29,2025-04-07,17,raw_excess,1955,1955,True,1954,0.02500269961983331,0.06748470264161528,-0.04248200302178197,64,0.023375626833873238,0.07711996087089946,,
B,60,214,2025-10-06,2025-04-14,17,raw_excess,1955,1955,True,1954,-0.027168513088308765,0.013704928226195488,-0.04087344131450425,69,-0.019747998874480227,0.017604132005476798,,
B,60,215,2025-10-13,2025-04-22,17,raw_excess,1955,1955,True,1954,-0.03281252021584172,0.010555032109889395,-0.04336755232573111,45,0.021812635029355893,0.0938922496283344,,
B,60,216,2025-10-20,2025-04-29,18,raw_excess,1955,1955,True,1954,0.003602192587624793,0.011246560853217923,-0.007644368265593129,41,0.030619393681454027,0.07844078200107119,,
B,60,217,2025-10-27,2025-05-06,18,raw_excess,1955,1955,True,1954,0.03588395023595618,0.033407890457191454,0.002476059778764729,38,0.01881760669154007,0.07422456297988916,,
B,60,218,2025-11-03,2025-05-13,18,raw_excess,1955,1955,True,1955,-0.02469154404553371,-0.01943595164930344,-0.005255592396230271,58,-0.04529650503416044,0.020458926607264626,,
B,60,219,2025-11-10,2025-05-20,18,raw_excess,1955,1955,True,1955,-0.03461093822681534,0.03464991822883196,-0.06926085645564731,32,-0.012218745491476815,0.056723878779745496,,
B,60,220,2025-11-17,2025-05-28,18,raw_excess,1955,1955,True,1955,-0.0085780081808081,0.049326293305778285,-0.05790430148658639,42,-0.0022053488492920887,0.06884566237360364,,
B,60,221,2025-11-24,2025-06-04,18,raw_excess,1955,1955,True,1955,0.04042736375823546,0.021536694063884934,0.018890669694350527,45,-0.033379072605412986,0.03913554937284666,,
B,60,222,2025-12-02,2025-06-11,18,raw_excess,1955,1955,True,1955,0.0275371605332934,0.050453175747073094,-0.022916015213779693,48,-0.09407479632479208,0.03076234862260697,,
B,60,223,2025-12-09,2025-06-18,18,raw_excess,1955,1955,True,1955,-0.005971836312916111,0.024608694997419495,-0.030580531310335606,51,-0.1684242795768745,-0.07691202608752203,,
B,60,224,2025-12-16,2025-06-26,18,raw_excess,1955,1955,True,1955,0.044763588203642374,0.0028829137070928864,0.04188067449654949,43,-0.11418118801104439,-0.040126512024165145,,
B,60,225,2025-12-23,2025-07-03,18,raw_excess,1955,1955,True,1955,0.02490585981935927,-0.005222185014857268,0.03012804483421654,47,-0.10543431412754191,-0.07365433155894284,,
B,60,226,2025-12-31,2025-07-11,18,raw_excess,1955,1955,True,1955,0.017804966006625175,0.03146474491299662,-0.013659778906371444,44,-0.12550250888458683,-0.12300695471598991,,
B,60,227,2026-01-08,2025-07-18,18,raw_excess,1955,1955,True,1955,0.03718909155162513,0.022862984445419465,0.014326107106205663,49,-0.09867021241315357,-0.09999176262856559,,
B,60,228,2026-01-15,2025-07-25,19,raw_excess,1955,1955,True,1955,0.06528946625462365,0.025552195078744587,0.03973727117587906,63,-0.07602592671022146,-0.0348288553355175,,
B,60,229,2026-01-23,2025-08-01,19,raw_excess,1955,1955,True,1955,0.027530374434813994,0.0343113465886527,-0.006780972153838709,35,-0.05330068044075681,-0.023618885783000296,,
B,60,230,2026-01-30,2025-08-08,19,raw_excess,1955,1955,True,1955,0.02939866748612369,-0.018951274641243982,0.04834994212736767,51,-0.007826437918422288,-0.020544458045640774,,
B,60,231,2026-02-06,2025-08-15,19,raw_excess,1955,1955,True,1470,0.08667768802836467,0.00993669146021675,0.07674099656814792,37,0.10058898180237556,0.062215043398844025,,
W,60,0,2021-07-01,2021-01-08,0,cs_sigma,140,137,True,137,0.7214104085087015,-0.2781891539356319,0.9995995624443335,94,,,,
W,60,1,2021-07-09,2021-01-15,0,cs_sigma,140,137,True,137,0.49152588017019005,-0.07887823427922808,0.5704041144494181,92,,,,
W,60,2,2021-07-16,2021-01-25,0,cs_sigma,140,137,True,137,0.6233305000036579,0.1421187185542905,0.4812117814493674,91,,,,
W,60,3,2021-07-23,2021-02-01,0,cs_sigma,142,137,True,137,0.367589350012347,0.3307770738524592,0.0368122761598878,74,,,,
W,60,4,2021-07-30,2021-02-08,0,cs_sigma,142,137,True,137,0.629160243263243,0.25225531364845977,0.3769049296147833,58,,,,
W,60,5,2021-08-06,2021-02-16,0,cs_sigma,142,137,True,137,0.45829033896850324,0.1699106671567992,0.28837967181170404,69,,,,
W,60,6,2021-08-13,2021-02-23,0,cs_sigma,143,137,True,137,0.6659018341307487,0.3371655970408267,0.32873623708992195,83,,,,
W,60,7,2021-08-20,2021-03-02,0,cs_sigma,143,137,True,137,0.9131543752053707,0.6638508043027874,0.24930357090258326,54,,,,
W,60,8,2021-08-27,2021-03-09,0,cs_sigma,143,137,True,137,0.4182509782727249,0.43169958311326134,-0.013448604840536449,51,,,,
W,60,9,2021-09-03,2021-03-16,0,cs_sigma,143,137,True,137,0.4553040556623823,0.6995809375585348,-0.2442768818961525,74,,,,
